entitlement_id,cust_id,product_id,event_type,event_date
E00259,C0026,P0023,first_value,2025-03-02
E00259,C0026,P0023,core_complete,2025-04-03
E00260,C0006,P0276,contract_start,2025-02-01
E00260,C0006,P0276,kickoff,2025-02-04
E00260,C0006,P0276,first_login,2025-02-13
E00260,C0006,P0276,first_value,2025-03-03
E00260,C0006,P0276,core_complete,2025-05-14
E00261,C0048,P0211,contract_start,2025-01-01
E00261,C0048,P0211,kickoff,2025-01-14
E00261,C0048,P0211,first_login,2025-01-20
E00261,C0048,P0211,first_value,2025-01-25
E00261,C0048,P0211,core_complete,2025-02-09
E00262,C0070,P0400,contract_start,2025-01-01
E00262,C0070,P0400,kickoff,2025-01-14
E00262,C0070,P0400,first_login,2025-01-21
E00262,C0070,P0400,first_value,2025-02-01
E00262,C0070,P0400,core_complete,2025-04-19
E00263,C0098,P0023,contract_start,2025-02-01
E00263,C0098,P0023,kickoff,2025-02-14
E00263,C0098,P0023,first_login,2025-02-16
E00263,C0098,P0023,first_value,2025-02-15
E00264,C0061,P0382,contract_start,2025-10-01
E00264,C0061,P0382,kickoff,2025-10-10
E00264,C0061,P0382,first_login,2025-10-21
E00264,C0061,P0382,first_value,2025-10-22
E00264,C0061,P0382,core_complete,2025-11-18
E00265,C0069,P0059,contract_start,2025-06-01
E00265,C0069,P0059,kickoff,2025-06-20
E00265,C0069,P0059,first_login,2025-06-18
E00265,C0069,P0059,first_value,2025-07-29
E00265,C0069,P0059,core_complete,2025-09-19
E00266,C0047,P0035,contract_start,2025-11-01
E00266,C0047,P0035,kickoff,2025-11-17
E00266,C0047,P0035,first_login,2025-11-30
E00266,C0047,P0035,first_value,2026-01-08
E00266,C0047,P0035,core_complete,2026-03-29
E00267,C0056,P0421,contract_start,2025-03-01
E00267,C0056,P0421,kickoff,2025-03-07
E00267,C0056,P0421,first_login,2025-03-22
E00267,C0056,P0421,first_value,2025-05-01
E00267,C0056,P0421,core_complete,2025-06-27
E00268,C0086,P0091,contract_start,2025-02-01
E00268,C0086,P0091,kickoff,2025-02-19
E00268,C0086,P0091,first_login,2025-02-25
E00268,C0086,P0091,first_value,2025-02-10
E00269,C0066,P0344,contract_start,2025-11-01
E00269,C0066,P0344,kickoff,2025-11-14
E00269,C0066,P0344,first_login,2025-11-13
E00269,C0066,P0344,first_value,2025-12-06
E00269,C0066,P0344,core_complete,2026-03-01
E00270,C0040,P0111,contract_start,2025-02-01
E00270,C0040,P0111,kickoff,2025-02-16
E00271,C0021,P0025,contract_start,2025-08-01
E00271,C0021,P0025,kickoff,2025-08-22
E00271,C0021,P0025,first_login,2025-09-04
E00271,C0021,P0025,first_value,2025-08-28
E00271,C0021,P0025,core_complete,2025-10-13
E00272,C0069,P0003,contract_start,2025-04-01
E00272,C0069,P0003,kickoff,2025-04-09
E00272,C0069,P0003,first_login,2025-04-26
E00272,C0069,P0003,first_value,2025-05-28
E00272,C0069,P0003,core_complete,2025-08-10
E00273,C0055,P0123,contract_start,2025-03-01
E00273,C0055,P0123,kickoff,2025-03-07
E00273,C0055,P0123,first_login,2025-03-17
E00273,C0055,P0123,first_value,2025-03-20
E00273,C0055,P0123,core_complete,2025-04-09
E00274,C0058,P0173,contract_start,2025-06-01
E00274,C0058,P0173,kickoff,2025-06-10
E00274,C0058,P0173,first_login,2025-07-04
E00274,C0058,P0173,first_value,2025-07-23
E00274,C0058,P0173,core_complete,2025-09-21
E00275,C0034,P0050,contract_start,2025-01-01
E00275,C0034,P0050,kickoff,2025-01-22
E00275,C0034,P0050,first_login,2025-01-26
E00275,C0034,P0050,first_value,2025-02-02
E00275,C0034,P0050,core_complete,2025-03-20
E00276,C0063,P0418,contract_start,2024-12-01
E00277,C0021,P0479,contract_start,2025-10-01
E00277,C0021,P0479,kickoff,2025-10-17
E00277,C0021,P0479,first_login,2025-10-18
E00277,C0021,P0479,first_value,2025-10-30
E00277,C0021,P0479,core_complete,2025-11-29
E00278,C0029,P0183,contract_start,2025-01-01
E00278,C0029,P0183,kickoff,2025-01-04
E00278,C0029,P0183,first_login,2025-01-11
E00278,C0029,P0183,first_value,2025-02-18
E00278,C0029,P0183,core_complete,2025-03-19
E00279,C0058,P0109,contract_start,2025-06-01
E00279,C0058,P0109,kickoff,2025-06-05
E00279,C0058,P0109,first_login,2025-06-27
E00279,C0058,P0109,first_value,2025-07-23
E00279,C0058,P0109,core_complete,2025-09-10
E00280,C0069,P0189,contract_start,2025-10-01
E00280,C0069,P0189,kickoff,2025-10-17
E00280,C0069,P0189,first_login,2025-10-27
E00280,C0069,P0189,first_value,2025-11-22
E00280,C0069,P0189,core_complete,2026-01-21
E00281,C0049,P0307,contract_start,2025-03-01
E00282,C0007,P0049,contract_start,2025-01-01
E00282,C0007,P0049,kickoff,2025-01-13
E00282,C0007,P0049,first_login,2025-01-25
E00282,C0007,P0049,first_value,2025-01-26
E00283,C0021,P0498,contract_start,2025-11-01
E00283,C0021,P0498,kickoff,2025-11-08
E00283,C0021,P0498,first_login,2025-11-22
E00283,C0021,P0498,first_value,2025-12-02
E00283,C0021,P0498,core_complete,2026-01-12
E00284,C0015,P0342,contract_start,2025-10-01
E00284,C0015,P0342,kickoff,2025-10-16
E00284,C0015,P0342,first_login,2025-10-22
E00284,C0015,P0342,first_value,2025-12-02
E00284,C0015,P0342,core_complete,2026-02-03
E00285,C0096,P0328,contract_start,2024-12-01
E00285,C0096,P0328,kickoff,2024-12-13
E00285,C0096,P0328,first_login,2024-12-16
E00285,C0096,P0328,first_value,2025-02-03
E00285,C0096,P0328,core_complete,2025-03-25
E00286,C0075,P0316,contract_start,2025-11-01
E00286,C0075,P0316,kickoff,2025-11-10
E00286,C0075,P0316,first_login,2025-12-03
E00286,C0075,P0316,first_value,2025-11-30
E00286,C0075,P0316,core_complete,2026-02-19
E00287,C0068,P0318,contract_start,2025-11-01
E00287,C0068,P0318,kickoff,2025-11-04
E00287,C0068,P0318,first_login,2025-12-06
E00287,C0068,P0318,first_value,2025-11-27
E00287,C0068,P0318,core_complete,2025-12-14
E00288,C0018,P0078,contract_start,2025-05-01
E00288,C0018,P0078,kickoff,2025-05-20
E00288,C0018,P0078,first_login,2025-05-18
E00288,C0018,P0078,first_value,2025-05-29
E00288,C0018,P0078,core_complete,2025-07-23
E00289,C0084,P0307,contract_start,2024-12-01
E00289,C0084,P0307,kickoff,2024-12-16
E00289,C0084,P0307,first_login,2025-01-03
E00289,C0084,P0307,first_value,2025-01-24
E00289,C0084,P0307,core_complete,2025-03-05
E00290,C0016,P0330,contract_start,2025-05-01
E00290,C0016,P0330,kickoff,2025-05-13
E00290,C0016,P0330,first_login,2025-05-13
E00290,C0016,P0330,first_value,2025-06-24
E00290,C0016,P0330,core_complete,2025-07-20
E00291,C0031,P0118,contract_start,2025-06-01
E00291,C0031,P0118,kickoff,2025-07-27
E00292,C0063,P0341,contract_start,2025-03-01
E00293,C0004,P0196,contract_start,2025-11-01
E00294,C0012,P0252,contract_start,2025-10-01
E00294,C0012,P0252,kickoff,2025-11-05
E00295,C0024,P0065,contract_start,2024-12-01
E00295,C0024,P0065,kickoff,2024-12-19
E00295,C0024,P0065,first_login,2025-01-03
E00295,C0024,P0065,first_value,2024-12-26
E00295,C0024,P0065,core_complete,2025-01-25
E00296,C0074,P0041,contract_start,2025-08-01
E00296,C0074,P0041,kickoff,2025-08-04
E00296,C0074,P0041,first_login,2025-08-12
E00296,C0074,P0041,first_value,2025-09-10
E00296,C0074,P0041,core_complete,2025-10-10
E00297,C0050,P0126,contract_start,2025-04-01
E00297,C0050,P0126,kickoff,2025-04-11
E00297,C0050,P0126,first_login,2025-04-25
E00297,C0050,P0126,first_value,2025-05-18
E00297,C0050,P0126,core_complete,2025-07-24
E00298,C0027,P0230,contract_start,2025-03-01
E00298,C0027,P0230,kickoff,2025-03-19
E00298,C0027,P0230,first_login,2025-03-20
E00298,C0027,P0230,first_value,2025-03-22
E00298,C0027,P0230,core_complete,2025-06-19
E00299,C0095,P0185,contract_start,2025-07-01
E00299,C0095,P0185,kickoff,2025-07-10
E00299,C0095,P0185,first_login,2025-07-28
E00299,C0095,P0185,first_value,2025-08-30
E00299,C0095,P0185,core_complete,2025-11-11
E00300,C0039,P0313,contract_start,2025-07-01
E00300,C0039,P0313,kickoff,2025-07-17
E00300,C0039,P0313,first_login,2025-07-30
E00300,C0039,P0313,first_value,2025-08-15
E00300,C0039,P0313,core_complete,2025-10-02
E00301,C0076,P0219,contract_start,2025-07-01
E00301,C0076,P0219,kickoff,2025-07-05
E00301,C0076,P0219,first_login,2025-07-25
E00301,C0076,P0219,first_value,2025-09-03
E00301,C0076,P0219,core_complete,2025-11-14
E00302,C0031,P0090,contract_start,2025-04-01
E00303,C0078,P0288,contract_start,2025-04-01
E00303,C0078,P0288,kickoff,2025-04-06
E00303,C0078,P0288,first_login,2025-04-09
E00303,C0078,P0288,first_value,2025-05-19
E00303,C0078,P0288,core_complete,2025-06-20
E00304,C0049,P0470,contract_start,2025-02-01
E00305,C0066,P0474,contract_start,2025-08-01
E00305,C0066,P0474,kickoff,2025-08-05
E00305,C0066,P0474,first_login,2025-08-08
E00305,C0066,P0474,first_value,2025-09-06
E00305,C0066,P0474,core_complete,2025-09-20
E00306,C0055,P0158,contract_start,2025-11-01
E00306,C0055,P0158,kickoff,2025-11-15
E00306,C0055,P0158,first_login,2025-12-05
E00306,C0055,P0158,first_value,2025-11-11
E00306,C0055,P0158,core_complete,2025-12-09
E00307,C0085,P0290,contract_start,2024-12-01
E00307,C0085,P0290,kickoff,2024-12-13
E00307,C0085,P0290,first_login,2025-01-02
E00307,C0085,P0290,first_value,2025-01-19
E00307,C0085,P0290,core_complete,2025-03-14
E00308,C0056,P0385,contract_start,2025-06-01
E00308,C0056,P0385,kickoff,2025-06-12
E00308,C0056,P0385,first_login,2025-06-13
E00308,C0056,P0385,first_value,2025-07-18
E00308,C0056,P0385,core_complete,2025-08-05
E00309,C0015,P0334,contract_start,2025-07-01
E00309,C0015,P0334,kickoff,2025-07-17
E00309,C0015,P0334,first_login,2025-07-31
E00309,C0015,P0334,first_value,2025-09-10
E00309,C0015,P0334,core_complete,2025-12-04
E00310,C0007,P0018,contract_start,2025-11-01
E00310,C0007,P0018,kickoff,2025-11-10
E00310,C0007,P0018,first_login,2025-11-26
E00310,C0007,P0018,first_value,2025-11-22
E00311,C0096,P0331,contract_start,2025-10-01
E00311,C0096,P0331,kickoff,2025-10-11
E00311,C0096,P0331,first_login,2025-10-26
E00311,C0096,P0331,first_value,2025-11-25
E00311,C0096,P0331,core_complete,2026-01-02
E00312,C0050,P0309,contract_start,2025-07-01
E00312,C0050,P0309,kickoff,2025-07-21
E00312,C0050,P0309,first_login,2025-07-29
E00312,C0050,P0309,first_value,2025-07-27
E00312,C0050,P0309,core_complete,2025-08-27
E00313,C0062,P0301,contract_start,2025-01-01
E00314,C0085,P0219,contract_start,2025-03-01
E00314,C0085,P0219,kickoff,2025-03-20
E00314,C0085,P0219,first_login,2025-03-26
E00314,C0085,P0219,first_value,2025-04-02
E00314,C0085,P0219,core_complete,2025-05-06
E00315,C0024,P0376,contract_start,2025-08-01
E00315,C0024,P0376,kickoff,2025-08-09
E00315,C0024,P0376,first_login,2025-09-01
E00315,C0024,P0376,first_value,2025-10-13
E00315,C0024,P0376,core_complete,2025-12-16
E00316,C0089,P0294,contract_start,2025-11-01
E00317,C0019,P0204,contract_start,2025-04-01
E00317,C0019,P0204,kickoff,2025-04-19
E00317,C0019,P0204,first_login,2025-05-06
E00317,C0019,P0204,first_value,2025-06-07
E00317,C0019,P0204,core_complete,2025-07-22
E00318,C0080,P0036,contract_start,2025-02-01
E00318,C0080,P0036,kickoff,2025-02-09
E00318,C0080,P0036,first_login,2025-02-28
E00318,C0080,P0036,first_value,2025-03-07
E00318,C0080,P0036,core_complete,2025-04-15
E00319,C0044,P0088,contract_start,2025-10-01
E00319,C0044,P0088,kickoff,2025-10-06
E00319,C0044,P0088,first_login,2025-10-24
E00319,C0044,P0088,first_value,2025-11-29
E00319,C0044,P0088,core_complete,2026-02-21
E00320,C0054,P0094,contract_start,2025-11-01
E00320,C0054,P0094,kickoff,2025-11-11
E00320,C0054,P0094,first_login,2025-11-10
E00320,C0054,P0094,first_value,2026-01-12
E00320,C0054,P0094,core_complete,2026-04-06
E00321,C0035,P0384,contract_start,2025-03-01
E00321,C0035,P0384,kickoff,2025-03-22
E00321,C0035,P0384,first_login,2025-03-13
E00321,C0035,P0384,first_value,2025-05-03
E00321,C0035,P0384,core_complete,2025-06-22
E00322,C0070,P0447,contract_start,2025-03-01
E00322,C0070,P0447,kickoff,2025-03-11
E00322,C0070,P0447,first_login,2025-03-17
E00322,C0070,P0447,first_value,2025-03-25
E00322,C0070,P0447,core_complete,2025-05-18
E00323,C0080,P0086,contract_start,2025-09-01
E00323,C0080,P0086,kickoff,2025-09-04
E00323,C0080,P0086,first_login,2025-10-04
E00323,C0080,P0086,first_value,2025-10-21
E00323,C0080,P0086,core_complete,2026-01-02
E00324,C0088,P0176,contract_start,2025-06-01
E00324,C0088,P0176,kickoff,2025-06-19
E00324,C0088,P0176,first_login,2025-06-19
E00324,C0088,P0176,first_value,2025-06-21
E00324,C0088,P0176,core_complete,2025-09-09
E00325,C0033,P0052,contract_start,2025-07-01
E00325,C0033,P0052,kickoff,2025-07-13
E00325,C0033,P0052,first_login,2025-07-26
E00325,C0033,P0052,first_value,2025-08-08
E00325,C0033,P0052,core_complete,2025-09-12
E00326,C0098,P0268,contract_start,2024-12-01
E00326,C0098,P0268,kickoff,2024-12-15
E00326,C0098,P0268,first_login,2024-12-22
E00326,C0098,P0268,first_value,2024-12-22
E00327,C0065,P0243,contract_start,2025-08-01
E00327,C0065,P0243,kickoff,2025-08-17
E00327,C0065,P0243,first_login,2025-08-12
E00327,C0065,P0243,first_value,2025-10-09
E00327,C0065,P0243,core_complete,2025-12-27
E00328,C0061,P0176,contract_start,2025-05-01
E00328,C0061,P0176,kickoff,2025-05-04
E00328,C0061,P0176,first_login,2025-06-02
E00328,C0061,P0176,first_value,2025-06-09
E00328,C0061,P0176,core_complete,2025-06-28
E00329,C0031,P0030,contract_start,2025-05-01
E00330,C0019,P0358,contract_start,2025-01-01
E00330,C0019,P0358,kickoff,2025-01-12
E00330,C0019,P0358,first_login,2025-01-25
E00330,C0019,P0358,first_value,2025-02-07
E00330,C0019,P0358,core_complete,2025-03-24
E00331,C0076,P0445,contract_start,2025-02-01
E00331,C0076,P0445,kickoff,2025-02-09
E00331,C0076,P0445,first_login,2025-02-13
E00331,C0076,P0445,first_value,2025-03-16
E00331,C0076,P0445,core_complete,2025-05-08
E00332,C0026,P0352,contract_start,2025-03-01
E00332,C0026,P0352,kickoff,2025-03-07
E00332,C0026,P0352,first_login,2025-03-14
E00332,C0026,P0352,first_value,2025-05-12
E00332,C0026,P0352,core_complete,2025-05-26
E00333,C0063,P0327,contract_start,2025-10-01
E00334,C0063,P0377,contract_start,2025-05-01
E00335,C0082,P0314,contract_start,2025-03-01
E00335,C0082,P0314,kickoff,2025-03-15
E00335,C0082,P0314,first_login,2025-03-17
E00335,C0082,P0314,first_value,2025-03-29
E00335,C0082,P0314,core_complete,2025-05-04
E00336,C0027,P0151,contract_start,2025-07-01
E00336,C0027,P0151,kickoff,2025-07-15
E00336,C0027,P0151,first_login,2025-07-11
E00336,C0027,P0151,first_value,2025-09-06
E00336,C0027,P0151,core_complete,2025-09-19
E00337,C0037,P0408,contract_start,2025-08-01
E00337,C0037,P0408,kickoff,2025-08-17
E00337,C0037,P0408,first_login,2025-08-23
E00337,C0037,P0408,first_value,2025-09-09
E00337,C0037,P0408,core_complete,2025-10-18
E00338,C0001,P0229,contract_start,2025-10-01
E00338,C0001,P0229,kickoff,2025-10-17
E00338,C0001,P0229,first_login,2025-10-15
E00338,C0001,P0229,first_value,2025-11-15
E00338,C0001,P0229,core_complete,2026-02-10
E00339,C0001,P0088,contract_start,2025-08-01
E00339,C0001,P0088,kickoff,2025-08-04
E00339,C0001,P0088,first_login,2025-09-04
E00339,C0001,P0088,first_value,2025-09-11
E00339,C0001,P0088,core_complete,2025-10-23
E00340,C0092,P0476,contract_start,2025-11-01
E00340,C0092,P0476,kickoff,2025-11-26
E00341,C0030,P0341,contract_start,2025-04-01
E00341,C0030,P0341,kickoff,2025-04-19
E00341,C0030,P0341,first_login,2025-05-06
E00341,C0030,P0341,first_value,2025-04-30
E00341,C0030,P0341,core_complete,2025-06-12
E00342,C0051,P0473,contract_start,2025-10-01
E00342,C0051,P0473,kickoff,2025-10-08
E00342,C0051,P0473,first_login,2025-10-21
E00342,C0051,P0473,first_value,2025-12-15
E00342,C0051,P0473,core_complete,2026-02-27
E00343,C0033,P0478,contract_start,2025-11-01
E00343,C0033,P0478,kickoff,2025-11-18
E00343,C0033,P0478,first_login,2025-12-05
E00343,C0033,P0478,first_value,2025-11-23
E00343,C0033,P0478,core_complete,2025-12-25
E00344,C0074,P0402,contract_start,2025-06-01
E00344,C0074,P0402,kickoff,2025-06-10
E00344,C0074,P0402,first_login,2025-06-28
E00344,C0074,P0402,first_value,2025-08-12
E00344,C0074,P0402,core_complete,2025-09-08
E00345,C0091,P0045,contract_start,2025-03-01
E00345,C0091,P0045,kickoff,2025-03-20
E00345,C0091,P0045,first_login,2025-03-10
E00345,C0091,P0045,first_value,2025-04-18
E00345,C0091,P0045,core_complete,2025-07-16
E00346,C0003,P0060,contract_start,2025-11-01
E00346,C0003,P0060,kickoff,2025-11-22
E00346,C0003,P0060,first_login,2025-12-02
E00346,C0003,P0060,first_value,2025-12-05
E00346,C0003,P0060,core_complete,2026-02-09
E00347,C0033,P0001,contract_start,2025-05-01
E00347,C0033,P0001,kickoff,2025-05-14
E00347,C0033,P0001,first_login,2025-06-05
E00347,C0033,P0001,first_value,2025-05-29
E00347,C0033,P0001,core_complete,2025-06-17
E00348,C0017,P0217,contract_start,2025-08-01
E00348,C0017,P0217,kickoff,2025-08-09
E00348,C0017,P0217,first_login,2025-08-22
E00348,C0017,P0217,first_value,2025-10-07
E00348,C0017,P0217,core_complete,2025-11-17
E00349,C0012,P0309,contract_start,2025-10-01
E00350,C0098,P0418,contract_start,2024-12-01
E00350,C0098,P0418,kickoff,2024-12-19
E00350,C0098,P0418,first_login,2025-01-05
E00350,C0098,P0418,first_value,2024-12-11
E00351,C0087,P0146,contract_start,2025-07-01
E00351,C0087,P0146,kickoff,2025-07-06
E00351,C0087,P0146,first_login,2025-07-17
E00351,C0087,P0146,first_value,2025-08-28
E00351,C0087,P0146,core_complete,2025-10-07
E00352,C0042,P0159,contract_start,2025-11-01
E00352,C0042,P0159,kickoff,2025-11-07
E00352,C0042,P0159,first_login,2025-12-06
E00352,C0042,P0159,first_value,2025-11-28
E00352,C0042,P0159,core_complete,2026-01-28
E00353,C0098,P0111,contract_start,2025-11-01
E00353,C0098,P0111,kickoff,2025-11-09
E00353,C0098,P0111,first_login,2025-11-15
E00353,C0098,P0111,first_value,2025-11-22
E00354,C0086,P0171,contract_start,2025-06-01
E00354,C0086,P0171,kickoff,2025-06-14
E00354,C0086,P0171,first_login,2025-07-03
E00354,C0086,P0171,first_value,2025-06-17
E00355,C0028,P0027,contract_start,2025-03-01
E00355,C0028,P0027,kickoff,2025-03-04
E00355,C0028,P0027,first_login,2025-03-08
E00355,C0028,P0027,first_value,2025-04-06
E00355,C0028,P0027,core_complete,2025-04-28
E00356,C0087,P0418,contract_start,2025-11-01
E00356,C0087,P0418,kickoff,2025-11-20
E00356,C0087,P0418,first_login,2025-12-03
E00356,C0087,P0418,first_value,2025-11-22
E00356,C0087,P0418,core_complete,2026-01-09
E00357,C0071,P0348,contract_start,2025-08-01
E00357,C0071,P0348,kickoff,2025-08-21
E00357,C0071,P0348,first_login,2025-08-19
E00357,C0071,P0348,first_value,2025-08-10
E00358,C0013,P0373,contract_start,2025-06-01
E00358,C0013,P0373,kickoff,2025-06-05
E00358,C0013,P0373,first_login,2025-06-12
E00358,C0013,P0373,first_value,2025-06-25
E00358,C0013,P0373,core_complete,2025-08-12
E00359,C0048,P0166,contract_start,2025-03-01
E00359,C0048,P0166,kickoff,2025-03-06
E00359,C0048,P0166,first_login,2025-03-30
E00359,C0048,P0166,first_value,2025-04-06
E00359,C0048,P0166,core_complete,2025-04-27
E00360,C0025,P0084,contract_start,2025-11-01
E00360,C0025,P0084,kickoff,2025-11-18
E00360,C0025,P0084,first_login,2025-11-09
E00360,C0025,P0084,first_value,2025-11-29
E00360,C0025,P0084,core_complete,2026-02-01
E00361,C0016,P0108,contract_start,2025-07-01
E00361,C0016,P0108,kickoff,2025-07-06
E00361,C0016,P0108,first_login,2025-07-21
E00361,C0016,P0108,first_value,2025-08-30
E00361,C0016,P0108,core_complete,2025-11-16
E00362,C0052,P0439,contract_start,2025-03-01
E00362,C0052,P0439,kickoff,2025-03-18
E00362,C0052,P0439,first_login,2025-03-28
E00362,C0052,P0439,first_value,2025-05-10
E00362,C0052,P0439,core_complete,2025-06-12
E00363,C0060,P0219,contract_start,2025-02-01
E00363,C0060,P0219,kickoff,2025-02-06
E00363,C0060,P0219,first_login,2025-02-17
E00363,C0060,P0219,first_value,2025-03-29
E00363,C0060,P0219,core_complete,2025-04-09
E00364,C0050,P0092,contract_start,2025-01-01
E00364,C0050,P0092,kickoff,2025-01-10
E00364,C0050,P0092,first_login,2025-01-29
E00364,C0050,P0092,first_value,2025-01-29
E00364,C0050,P0092,core_complete,2025-03-15
E00365,C0032,P0497,contract_start,2025-08-01
E00365,C0032,P0497,kickoff,2025-08-10
E00365,C0032,P0497,first_login,2025-08-28
E00365,C0032,P0497,first_value,2025-09-09
E00365,C0032,P0497,core_complete,2025-10-21
E00366,C0035,P0124,contract_start,2025-06-01
E00366,C0035,P0124,kickoff,2025-06-10
E00366,C0035,P0124,first_login,2025-07-01
E00366,C0035,P0124,first_value,2025-07-04
E00366,C0035,P0124,core_complete,2025-07-30
E00367,C0033,P0193,contract_start,2025-11-01
E00367,C0033,P0193,kickoff,2025-11-07
E00367,C0033,P0193,first_login,2025-11-09
E00367,C0033,P0193,first_value,2025-12-17
E00367,C0033,P0193,core_complete,2026-01-01
E00368,C0036,P0335,contract_start,2025-10-01
E00368,C0036,P0335,kickoff,2025-10-04
E00368,C0036,P0335,first_login,2025-10-17
E00368,C0036,P0335,first_value,2025-12-13
E00368,C0036,P0335,core_complete,2025-12-31
E00369,C0013,P0251,contract_start,2025-01-01
E00369,C0013,P0251,kickoff,2025-01-04
E00369,C0013,P0251,first_login,2025-01-28
E00369,C0013,P0251,first_value,2025-02-08
E00369,C0013,P0251,core_complete,2025-03-05
E00370,C0022,P0382,contract_start,2025-09-01
E00370,C0022,P0382,kickoff,2025-09-11
E00370,C0022,P0382,first_login,2025-09-18
E00370,C0022,P0382,first_value,2025-09-21
E00370,C0022,P0382,core_complete,2025-12-13
E00371,C0026,P0331,contract_start,2025-02-01
E00371,C0026,P0331,kickoff,2025-02-13
E00371,C0026,P0331,first_login,2025-02-12
E00371,C0026,P0331,first_value,2025-02-24
E00371,C0026,P0331,core_complete,2025-03-24
E00372,C0002,P0366,contract_start,2025-02-01
E00372,C0002,P0366,kickoff,2025-02-08
E00372,C0002,P0366,first_login,2025-03-01
E00372,C0002,P0366,first_value,2025-03-07
E00372,C0002,P0366,core_complete,2025-05-10
E00373,C0092,P0419,contract_start,2025-11-01
E00374,C0093,P0107,contract_start,2025-09-01
E00374,C0093,P0107,kickoff,2025-09-18
E00374,C0093,P0107,first_login,2025-09-12
E00374,C0093,P0107,first_value,2025-09-13
E00374,C0093,P0107,core_complete,2025-11-10
E00375,C0012,P0229,contract_start,2025-09-01
E00376,C0008,P0045,contract_start,2025-02-01
E00376,C0008,P0045,kickoff,2025-02-06
E00376,C0008,P0045,first_login,2025-03-02
E00376,C0008,P0045,first_value,2025-03-26
E00376,C0008,P0045,core_complete,2025-06-18
E00377,C0044,P0260,contract_start,2024-12-01
E00377,C0044,P0260,kickoff,2024-12-21
E00377,C0044,P0260,first_login,2024-12-23
E00377,C0044,P0260,first_value,2025-02-04
E00377,C0044,P0260,core_complete,2025-04-17
E00378,C0068,P0484,contract_start,2025-08-01
E00378,C0068,P0484,kickoff,2025-08-17
E00378,C0068,P0484,first_login,2025-08-23
E00378,C0068,P0484,first_value,2025-10-07
E00378,C0068,P0484,core_complete,2025-10-25
E00379,C0081,P0228,contract_start,2024-12-01
E00379,C0081,P0228,kickoff,2024-12-10
E00379,C0081,P0228,first_login,2024-12-24
E00379,C0081,P0228,first_value,2025-01-20
E00379,C0081,P0228,core_complete,2025-02-15
E00380,C0011,P0181,contract_start,2025-11-01
E00380,C0011,P0181,kickoff,2025-11-10
E00380,C0011,P0181,first_login,2025-11-27
E00380,C0011,P0181,first_value,2025-12-25
E00380,C0011,P0181,core_complete,2026-03-18
E00381,C0058,P0097,contract_start,2025-10-01
E00381,C0058,P0097,kickoff,2025-10-11
E00381,C0058,P0097,first_login,2025-10-27
E00381,C0058,P0097,first_value,2025-11-19
E00381,C0058,P0097,core_complete,2025-12-04
E00382,C0088,P0111,contract_start,2025-03-01
E00382,C0088,P0111,kickoff,2025-03-12
E00382,C0088,P0111,first_login,2025-03-24
E00382,C0088,P0111,first_value,2025-04-20
E00382,C0088,P0111,core_complete,2025-06-04
E00383,C0035,P0131,contract_start,2025-11-01
E00383,C0035,P0131,kickoff,2025-11-15
E00383,C0035,P0131,first_login,2025-11-11
E00383,C0035,P0131,first_value,2025-12-28
E00383,C0035,P0131,core_complete,2026-02-19
E00384,C0006,P0484,contract_start,2025-02-01
E00384,C0006,P0484,kickoff,2025-02-20
E00384,C0006,P0484,first_login,2025-02-21
E00384,C0006,P0484,first_value,2025-03-25
E00384,C0006,P0484,core_complete,2025-06-01
E00385,C0019,P0037,contract_start,2025-11-01
E00385,C0019,P0037,kickoff,2025-11-11
E00385,C0019,P0037,first_login,2025-11-16
E00385,C0019,P0037,first_value,2025-11-28
E00385,C0019,P0037,core_complete,2025-12-11
E00386,C0034,P0289,contract_start,2025-11-01
E00386,C0034,P0289,kickoff,2025-11-19
E00386,C0034,P0289,first_login,2025-11-26
E00386,C0034,P0289,first_value,2026-01-02
E00386,C0034,P0289,core_complete,2026-01-17
E00387,C0008,P0223,contract_start,2025-02-01
E00387,C0008,P0223,kickoff,2025-02-11
E00387,C0008,P0223,first_login,2025-02-28
E00387,C0008,P0223,first_value,2025-04-02
E00387,C0008,P0223,core_complete,2025-05-26
E00388,C0074,P0064,contract_start,2025-09-01
E00388,C0074,P0064,kickoff,2025-09-19
E00388,C0074,P0064,first_login,2025-10-03
E00388,C0074,P0064,first_value,2025-10-11
E00388,C0074,P0064,core_complete,2026-01-08
E00389,C0082,P0046,contract_start,2025-06-01
E00389,C0082,P0046,kickoff,2025-06-10
E00389,C0082,P0046,first_login,2025-06-26
E00389,C0082,P0046,first_value,2025-07-05
E00389,C0082,P0046,core_complete,2025-08-25
E00390,C0083,P0116,contract_start,2025-04-01
E00390,C0083,P0116,kickoff,2025-04-11
E00390,C0083,P0116,first_login,2025-04-29
E00390,C0083,P0116,first_value,2025-05-04
E00390,C0083,P0116,core_complete,2025-05-18
E00391,C0004,P0054,contract_start,2025-06-01
E00391,C0004,P0054,kickoff,2025-06-28
E00392,C0005,P0414,contract_start,2025-11-01
E00392,C0005,P0414,kickoff,2025-11-13
E00392,C0005,P0414,first_login,2025-11-27
E00392,C0005,P0414,first_value,2025-12-03
E00392,C0005,P0414,core_complete,2026-02-25
E00393,C0020,P0312,contract_start,2025-05-01
E00393,C0020,P0312,kickoff,2025-05-09
E00393,C0020,P0312,first_login,2025-05-22
E00393,C0020,P0312,first_value,2025-05-26
