entitlement_id,cust_id,product_id,month,consumed_units,licensed_amount_month
E00251,C0093,P0463,2026-02-01,71.45,50.0
E00251,C0093,P0463,2026-03-01,78.23,50.0
E00251,C0093,P0463,2026-04-01,74.16,50.0
E00251,C0093,P0463,2026-05-01,72.19,50.0
E00251,C0093,P0463,2026-06-01,76.27,50.0
E00252,C0074,P0364,2025-06-01,437.75,2500.0
E00252,C0074,P0364,2025-07-01,1075.75,2500.0
E00252,C0074,P0364,2025-08-01,1643.75,2500.0
E00252,C0074,P0364,2025-09-01,1542.5,2500.0
E00252,C0074,P0364,2025-10-01,1941.0,2500.0
E00252,C0074,P0364,2025-11-01,2594.75,2500.0
E00252,C0074,P0364,2025-12-01,1859.25,2500.0
E00252,C0074,P0364,2026-01-01,1671.5,2500.0
E00252,C0074,P0364,2026-02-01,2312.0,2500.0
E00253,C0043,P0258,2025-09-01,492.5,2500.0
E00253,C0043,P0258,2025-10-01,877.75,2500.0
E00253,C0043,P0258,2025-11-01,1078.25,2500.0
E00253,C0043,P0258,2025-12-01,2081.0,2500.0
E00253,C0043,P0258,2026-01-01,2485.25,2500.0
E00253,C0043,P0258,2026-02-01,1816.75,2500.0
E00253,C0043,P0258,2026-03-01,2068.25,2500.0
E00253,C0043,P0258,2026-04-01,2002.75,2500.0
E00253,C0043,P0258,2026-05-01,2381.0,2500.0
E00253,C0043,P0258,2026-06-01,1526.75,2500.0
E00253,C0043,P0258,2026-07-01,2290.25,2500.0
E00253,C0043,P0258,2026-08-01,717.8,2500.0
E00254,C0042,P0423,2025-06-01,337.6,500.0
E00254,C0042,P0423,2025-07-01,740.15,500.0
E00254,C0042,P0423,2025-08-01,770.55,500.0
E00254,C0042,P0423,2025-09-01,659.65,500.0
E00254,C0042,P0423,2025-10-01,640.85,500.0
E00254,C0042,P0423,2025-11-01,659.2,500.0
E00255,C0043,P0451,2025-06-01,795.5,5000.0
E00255,C0043,P0451,2025-07-01,1795.0,5000.0
E00255,C0043,P0451,2025-08-01,3751.5,5000.0
E00255,C0043,P0451,2025-09-01,3648.0,5000.0
E00255,C0043,P0451,2025-10-01,3220.0,5000.0
E00255,C0043,P0451,2025-11-01,4015.0,5000.0
E00255,C0043,P0451,2025-12-01,3453.5,5000.0
E00255,C0043,P0451,2026-01-01,3799.0,5000.0
E00255,C0043,P0451,2026-02-01,3812.5,5000.0
E00256,C0015,P0148,2025-09-01,13.11,100.0
E00256,C0015,P0148,2025-10-01,35.47,100.0
E00256,C0015,P0148,2025-11-01,53.57,100.0
E00256,C0015,P0148,2025-12-01,62.72,100.0
E00256,C0015,P0148,2026-01-01,71.23,100.0
E00256,C0015,P0148,2026-02-01,68.48,100.0
E00256,C0015,P0148,2026-03-01,90.35,100.0
E00256,C0015,P0148,2026-04-01,76.83,100.0
E00256,C0015,P0148,2026-05-01,61.59,100.0
E00256,C0015,P0148,2026-06-01,90.76,100.0
E00256,C0015,P0148,2026-07-01,87.3,100.0
E00256,C0015,P0148,2026-08-01,22.86,100.0
E00258,C0078,P0467,2025-06-01,349.6,2000.0
E00258,C0078,P0467,2025-07-01,605.6,2000.0
E00258,C0078,P0467,2025-08-01,950.8,2000.0
E00258,C0078,P0467,2025-09-01,1254.4,2000.0
E00258,C0078,P0467,2025-10-01,1286.0,2000.0
E00258,C0078,P0467,2025-11-01,1621.0,2000.0
E00258,C0078,P0467,2025-12-01,1710.6,2000.0
E00258,C0078,P0467,2026-01-01,1151.8,2000.0
E00259,C0026,P0023,2025-06-01,353.6,2000.0
E00259,C0026,P0023,2025-07-01,830.0,2000.0
E00259,C0026,P0023,2025-08-01,980.8,2000.0
E00259,C0026,P0023,2025-09-01,1269.2,2000.0
E00259,C0026,P0023,2025-10-01,1677.4,2000.0
E00259,C0026,P0023,2025-11-01,1324.8,2000.0
E00259,C0026,P0023,2025-12-01,2119.2,2000.0
E00260,C0006,P0276,2025-06-01,153.3,1000.0
E00260,C0006,P0276,2025-07-01,382.6,1000.0
E00261,C0048,P0211,2025-06-01,18.52,100.0
E00261,C0048,P0211,2025-07-01,30.06,100.0
E00261,C0048,P0211,2025-08-01,62.13,100.0
E00261,C0048,P0211,2025-09-01,56.77,100.0
E00261,C0048,P0211,2025-10-01,56.29,100.0
E00261,C0048,P0211,2025-11-01,73.71,100.0
E00261,C0048,P0211,2025-12-01,70.01,100.0
E00262,C0070,P0400,2025-06-01,70.18,100.0
E00262,C0070,P0400,2025-07-01,153.16,100.0
E00262,C0070,P0400,2025-08-01,135.89,100.0
E00262,C0070,P0400,2025-09-01,126.09,100.0
E00262,C0070,P0400,2025-10-01,120.29,100.0
E00262,C0070,P0400,2025-11-01,145.11,100.0
E00262,C0070,P0400,2025-12-01,144.91,100.0
E00263,C0098,P0023,2025-06-01,8531.29,2500.0
E00263,C0098,P0023,2025-07-01,8748.6,2500.0
E00263,C0098,P0023,2025-08-01,8776.84,2500.0
E00263,C0098,P0023,2026-01-01,29.45,2500.0
E00264,C0061,P0382,2025-10-01,18252.5,25000.0
E00264,C0061,P0382,2025-11-01,34517.5,25000.0
E00264,C0061,P0382,2025-12-01,34455.0,25000.0
E00264,C0061,P0382,2026-01-01,39677.5,25000.0
E00264,C0061,P0382,2026-02-01,36717.5,25000.0
E00264,C0061,P0382,2026-03-01,37700.0,25000.0
E00264,C0061,P0382,2026-04-01,32045.0,25000.0
E00264,C0061,P0382,2026-05-01,31127.5,25000.0
E00264,C0061,P0382,2026-06-01,33875.0,25000.0
E00264,C0061,P0382,2026-07-01,31067.5,25000.0
E00264,C0061,P0382,2026-08-01,15732.0,25000.0
E00265,C0069,P0059,2025-06-01,3.62,20.0
E00265,C0069,P0059,2025-07-01,8.06,20.0
E00265,C0069,P0059,2025-08-01,11.54,20.0
E00265,C0069,P0059,2025-09-01,15.2,20.0
E00265,C0069,P0059,2025-10-01,15.92,20.0
E00265,C0069,P0059,2025-11-01,15.2,20.0
E00265,C0069,P0059,2025-12-01,16.38,20.0
E00265,C0069,P0059,2026-01-01,10.39,20.0
E00265,C0069,P0059,2026-02-01,19.73,20.0
E00265,C0069,P0059,2026-03-01,15.25,20.0
E00265,C0069,P0059,2026-04-01,13.96,20.0
E00265,C0069,P0059,2026-05-01,19.47,20.0
E00266,C0047,P0035,2025-11-01,410.0,2500.0
E00266,C0047,P0035,2025-12-01,931.25,2500.0
E00266,C0047,P0035,2026-01-01,1962.5,2500.0
E00266,C0047,P0035,2026-02-01,1777.5,2500.0
E00266,C0047,P0035,2026-03-01,2514.5,2500.0
E00266,C0047,P0035,2026-04-01,2260.75,2500.0
E00266,C0047,P0035,2026-05-01,2629.0,2500.0
E00266,C0047,P0035,2026-06-01,1702.75,2500.0
E00266,C0047,P0035,2026-07-01,1793.0,2500.0
E00266,C0047,P0035,2026-08-01,565.9,2500.0
E00267,C0056,P0421,2025-06-01,1629.0,10000.0
E00267,C0056,P0421,2025-07-01,3957.0,10000.0
E00267,C0056,P0421,2025-08-01,4794.0,10000.0
E00267,C0056,P0421,2025-09-01,9736.0,10000.0
E00267,C0056,P0421,2025-10-01,6555.0,10000.0
E00267,C0056,P0421,2025-11-01,10331.0,10000.0
E00267,C0056,P0421,2025-12-01,8022.0,10000.0
E00267,C0056,P0421,2026-01-01,9893.0,10000.0
E00267,C0056,P0421,2026-02-01,7205.0,10000.0
E00268,C0086,P0091,2025-06-01,157.79,40.0
E00268,C0086,P0091,2025-07-01,143.25,40.0
E00268,C0086,P0091,2025-08-01,128.46,40.0
E00268,C0086,P0091,2025-11-01,0.7,40.0
E00269,C0066,P0344,2025-11-01,740.6,1000.0
E00269,C0066,P0344,2025-12-01,1391.9,1000.0
E00269,C0066,P0344,2026-01-01,1492.6,1000.0
E00269,C0066,P0344,2026-02-01,1261.3,1000.0
E00269,C0066,P0344,2026-03-01,1226.1,1000.0
E00269,C0066,P0344,2026-04-01,1471.2,1000.0
E00269,C0066,P0344,2026-05-01,1212.0,1000.0
E00269,C0066,P0344,2026-06-01,1399.0,1000.0
E00269,C0066,P0344,2026-07-01,1532.2,1000.0
E00269,C0066,P0344,2026-08-01,546.0,1000.0
E00271,C0021,P0025,2025-08-01,24.05,100.0
E00271,C0021,P0025,2025-09-01,26.74,100.0
E00271,C0021,P0025,2025-10-01,60.91,100.0
E00271,C0021,P0025,2025-11-01,69.42,100.0
E00271,C0021,P0025,2025-12-01,75.5,100.0
E00271,C0021,P0025,2026-01-01,77.28,100.0
E00271,C0021,P0025,2026-02-01,67.15,100.0
E00271,C0021,P0025,2026-03-01,62.77,100.0
E00271,C0021,P0025,2026-04-01,99.69,100.0
E00271,C0021,P0025,2026-05-01,85.44,100.0
E00271,C0021,P0025,2026-06-01,70.89,100.0
E00271,C0021,P0025,2026-07-01,77.51,100.0
E00272,C0069,P0003,2025-06-01,468.0,2500.0
E00272,C0069,P0003,2025-07-01,941.75,2500.0
E00272,C0069,P0003,2025-08-01,1291.25,2500.0
E00272,C0069,P0003,2025-09-01,1852.75,2500.0
E00272,C0069,P0003,2025-10-01,1742.25,2500.0
E00272,C0069,P0003,2025-11-01,1627.0,2500.0
E00272,C0069,P0003,2025-12-01,1833.5,2500.0
E00272,C0069,P0003,2026-01-01,1691.75,2500.0
E00272,C0069,P0003,2026-02-01,2379.5,2500.0
E00272,C0069,P0003,2026-03-01,1957.25,2500.0
E00273,C0055,P0123,2025-06-01,134.42,200.0
E00273,C0055,P0123,2025-07-01,274.54,200.0
E00273,C0055,P0123,2025-08-01,288.18,200.0
E00273,C0055,P0123,2025-09-01,310.78,200.0
E00273,C0055,P0123,2025-10-01,266.62,200.0
E00273,C0055,P0123,2025-11-01,268.7,200.0
E00273,C0055,P0123,2025-12-01,277.32,200.0
E00273,C0055,P0123,2026-01-01,300.3,200.0
E00273,C0055,P0123,2026-02-01,308.94,200.0
E00274,C0058,P0173,2025-06-01,2.84,20.0
E00274,C0058,P0173,2025-07-01,8.61,20.0
E00274,C0058,P0173,2025-08-01,12.65,20.0
E00274,C0058,P0173,2025-09-01,17.35,20.0
E00274,C0058,P0173,2025-10-01,14.29,20.0
E00274,C0058,P0173,2025-11-01,14.21,20.0
E00274,C0058,P0173,2025-12-01,14.22,20.0
E00274,C0058,P0173,2026-01-01,12.27,20.0
E00274,C0058,P0173,2026-02-01,12.79,20.0
E00274,C0058,P0173,2026-03-01,10.83,20.0
E00274,C0058,P0173,2026-04-01,13.6,20.0
E00274,C0058,P0173,2026-05-01,14.98,20.0
E00275,C0034,P0050,2025-06-01,36.1,200.0
E00275,C0034,P0050,2025-07-01,63.48,200.0
E00275,C0034,P0050,2025-08-01,139.86,200.0
E00275,C0034,P0050,2025-09-01,153.4,200.0
E00275,C0034,P0050,2025-10-01,160.64,200.0
E00275,C0034,P0050,2025-11-01,172.42,200.0
E00275,C0034,P0050,2025-12-01,192.76,200.0
E00277,C0021,P0479,2025-10-01,177.1,1000.0
E00277,C0021,P0479,2025-11-01,346.3,1000.0
E00277,C0021,P0479,2025-12-01,689.8,1000.0
E00277,C0021,P0479,2026-01-01,1041.1,1000.0
E00277,C0021,P0479,2026-02-01,878.7,1000.0
E00277,C0021,P0479,2026-03-01,974.4,1000.0
E00277,C0021,P0479,2026-04-01,761.6,1000.0
E00277,C0021,P0479,2026-05-01,644.4,1000.0
E00277,C0021,P0479,2026-06-01,934.9,1000.0
E00277,C0021,P0479,2026-07-01,570.1,1000.0
E00277,C0021,P0479,2026-08-01,256.68,1000.0
E00278,C0029,P0183,2025-06-01,93.8,
E00278,C0029,P0183,2025-07-01,122.92,
E00278,C0029,P0183,2025-08-01,218.2,
E00278,C0029,P0183,2025-09-01,283.8,
E00278,C0029,P0183,2025-10-01,308.44,
E00278,C0029,P0183,2025-11-01,275.28,
E00278,C0029,P0183,2025-12-01,367.8,
E00279,C0058,P0109,2025-06-01,1056.5,5000.0
E00279,C0058,P0109,2025-07-01,2394.0,5000.0
E00279,C0058,P0109,2025-08-01,2777.0,5000.0
E00279,C0058,P0109,2025-09-01,3420.5,5000.0
E00279,C0058,P0109,2025-10-01,4730.0,5000.0
E00279,C0058,P0109,2025-11-01,4246.5,5000.0
E00279,C0058,P0109,2025-12-01,4487.5,5000.0
E00279,C0058,P0109,2026-01-01,4919.5,5000.0
E00279,C0058,P0109,2026-02-01,4570.0,5000.0
E00279,C0058,P0109,2026-03-01,5049.0,5000.0
E00279,C0058,P0109,2026-04-01,2917.5,5000.0
E00279,C0058,P0109,2026-05-01,2919.5,5000.0
E00280,C0069,P0189,2025-10-01,57.88,250.0
E00280,C0069,P0189,2025-11-01,76.25,250.0
E00280,C0069,P0189,2025-12-01,138.83,250.0
E00280,C0069,P0189,2026-01-01,180.9,250.0
E00280,C0069,P0189,2026-02-01,210.5,250.0
E00280,C0069,P0189,2026-03-01,195.95,250.0
E00280,C0069,P0189,2026-04-01,167.05,250.0
E00280,C0069,P0189,2026-05-01,212.55,250.0
E00280,C0069,P0189,2026-06-01,152.75,250.0
E00280,C0069,P0189,2026-07-01,141.12,250.0
E00280,C0069,P0189,2026-08-01,70.97,250.0
E00282,C0007,P0049,2025-06-01,768.21,200.0
E00282,C0007,P0049,2025-07-01,725.71,200.0
E00282,C0007,P0049,2025-08-01,755.89,200.0
E00283,C0021,P0498,2025-11-01,419.2,2000.0
E00283,C0021,P0498,2025-12-01,632.6,2000.0
E00283,C0021,P0498,2026-01-01,1187.0,2000.0
E00283,C0021,P0498,2026-02-01,1639.6,2000.0
E00283,C0021,P0498,2026-03-01,1421.8,2000.0
E00283,C0021,P0498,2026-04-01,1579.0,2000.0
E00283,C0021,P0498,2026-05-01,1496.8,2000.0
E00283,C0021,P0498,2026-06-01,1376.8,2000.0
E00283,C0021,P0498,2026-07-01,1505.2,2000.0
E00283,C0021,P0498,2026-08-01,642.08,2000.0
E00284,C0015,P0342,2025-10-01,1160.5,5000.0
E00284,C0015,P0342,2025-11-01,2061.0,5000.0
E00284,C0015,P0342,2025-12-01,2193.5,5000.0
E00284,C0015,P0342,2026-01-01,4861.5,5000.0
E00284,C0015,P0342,2026-02-01,3038.0,5000.0
E00284,C0015,P0342,2026-03-01,4298.0,5000.0
E00284,C0015,P0342,2026-04-01,4745.5,5000.0
E00284,C0015,P0342,2026-05-01,3692.0,5000.0
E00284,C0015,P0342,2026-06-01,3210.5,5000.0
E00284,C0015,P0342,2026-07-01,3991.5,5000.0
E00284,C0015,P0342,2026-08-01,1092.4,5000.0
E00285,C0096,P0328,2025-06-01,1190.0,5000.0
E00285,C0096,P0328,2025-07-01,1919.5,5000.0
E00285,C0096,P0328,2025-08-01,2899.0,5000.0
E00285,C0096,P0328,2025-09-01,2778.0,5000.0
E00285,C0096,P0328,2025-10-01,2855.0,5000.0
E00285,C0096,P0328,2025-11-01,3504.5,5000.0
E00286,C0075,P0316,2025-11-01,2.01,10.0
E00286,C0075,P0316,2025-12-01,4.38,10.0
E00286,C0075,P0316,2026-01-01,6.38,10.0
E00286,C0075,P0316,2026-02-01,5.52,10.0
E00286,C0075,P0316,2026-03-01,6.31,10.0
E00286,C0075,P0316,2026-04-01,8.33,10.0
E00286,C0075,P0316,2026-05-01,7.32,10.0
E00286,C0075,P0316,2026-06-01,6.09,10.0
E00286,C0075,P0316,2026-07-01,6.99,10.0
E00286,C0075,P0316,2026-08-01,3.09,10.0
E00287,C0068,P0318,2025-11-01,164.3,1000.0
E00287,C0068,P0318,2025-12-01,351.1,1000.0
E00287,C0068,P0318,2026-01-01,620.2,1000.0
E00287,C0068,P0318,2026-02-01,608.6,1000.0
E00287,C0068,P0318,2026-03-01,823.8,1000.0
E00287,C0068,P0318,2026-04-01,784.6,1000.0
E00287,C0068,P0318,2026-05-01,923.0,1000.0
E00287,C0068,P0318,2026-06-01,701.8,1000.0
E00287,C0068,P0318,2026-07-01,879.9,1000.0
E00287,C0068,P0318,2026-08-01,225.0,1000.0
E00288,C0018,P0078,2025-06-01,4987.5,25000.0
E00288,C0018,P0078,2025-07-01,11580.0,25000.0
E00288,C0018,P0078,2025-08-01,16215.0,25000.0
E00288,C0018,P0078,2025-09-01,18622.5,25000.0
E00288,C0018,P0078,2025-10-01,17242.5,25000.0
E00288,C0018,P0078,2025-11-01,17820.0,25000.0
E00288,C0018,P0078,2025-12-01,17995.0,25000.0
E00288,C0018,P0078,2026-01-01,20475.0,25000.0
E00288,C0018,P0078,2026-02-01,22797.5,25000.0
E00288,C0018,P0078,2026-03-01,23375.0,25000.0
E00288,C0018,P0078,2026-04-01,20627.5,25000.0
E00289,C0084,P0307,2025-06-01,189.6,1000.0
E00289,C0084,P0307,2025-07-01,390.9,1000.0
E00289,C0084,P0307,2025-08-01,483.8,1000.0
E00289,C0084,P0307,2025-09-01,759.9,1000.0
E00289,C0084,P0307,2025-10-01,916.9,1000.0
E00289,C0084,P0307,2025-11-01,750.4,1000.0
E00290,C0016,P0330,2025-06-01,8.14,50.0
E00290,C0016,P0330,2025-07-01,23.71,50.0
E00290,C0016,P0330,2025-08-01,29.7,50.0
E00290,C0016,P0330,2025-09-01,45.7,50.0
E00290,C0016,P0330,2025-10-01,44.56,50.0
E00290,C0016,P0330,2025-11-01,41.51,50.0
E00290,C0016,P0330,2025-12-01,45.89,50.0
E00290,C0016,P0330,2026-01-01,41.98,50.0
E00290,C0016,P0330,2026-02-01,43.96,50.0
E00290,C0016,P0330,2026-03-01,30.82,50.0
E00290,C0016,P0330,2026-04-01,48.1,50.0
E00296,C0074,P0041,2025-08-01,203.5,1000.0
E00296,C0074,P0041,2025-09-01,323.1,1000.0
E00296,C0074,P0041,2025-10-01,773.4,1000.0
E00296,C0074,P0041,2025-11-01,742.1,1000.0
E00296,C0074,P0041,2025-12-01,875.6,1000.0
E00296,C0074,P0041,2026-01-01,620.5,1000.0
E00296,C0074,P0041,2026-02-01,853.4,1000.0
E00296,C0074,P0041,2026-03-01,755.1,1000.0
E00296,C0074,P0041,2026-04-01,717.9,1000.0
E00296,C0074,P0041,2026-05-01,756.4,1000.0
E00296,C0074,P0041,2026-06-01,884.7,1000.0
E00296,C0074,P0041,2026-07-01,930.5,1000.0
E00297,C0050,P0126,2025-06-01,87.95,500.0
E00297,C0050,P0126,2025-07-01,215.7,500.0
E00297,C0050,P0126,2025-08-01,249.0,500.0
E00297,C0050,P0126,2025-09-01,346.1,500.0
E00297,C0050,P0126,2025-10-01,399.8,500.0
E00297,C0050,P0126,2025-11-01,353.35,500.0
E00297,C0050,P0126,2025-12-01,390.8,500.0
E00297,C0050,P0126,2026-01-01,497.55,500.0
E00297,C0050,P0126,2026-02-01,353.75,500.0
E00297,C0050,P0126,2026-03-01,480.7,500.0
E00298,C0027,P0230,2025-06-01,90.55,500.0
E00298,C0027,P0230,2025-07-01,150.15,500.0
E00298,C0027,P0230,2025-08-01,232.4,500.0
E00298,C0027,P0230,2025-09-01,383.65,500.0
E00298,C0027,P0230,2025-10-01,340.8,500.0
E00298,C0027,P0230,2025-11-01,344.1,500.0
E00298,C0027,P0230,2025-12-01,470.6,500.0
E00298,C0027,P0230,2026-01-01,445.2,500.0
E00298,C0027,P0230,2026-02-01,347.35,500.0
E00299,C0095,P0185,2025-07-01,61.25,250.0
E00299,C0095,P0185,2025-08-01,85.08,250.0
E00299,C0095,P0185,2025-09-01,133.28,250.0
E00299,C0095,P0185,2025-10-01,143.88,250.0
E00299,C0095,P0185,2025-11-01,248.6,250.0
E00299,C0095,P0185,2025-12-01,133.8,250.0
E00299,C0095,P0185,2026-01-01,161.07,250.0
E00299,C0095,P0185,2026-02-01,141.62,250.0
E00299,C0095,P0185,2026-03-01,210.08,250.0
E00299,C0095,P0185,2026-04-01,160.88,250.0
E00299,C0095,P0185,2026-05-01,137.15,250.0
E00299,C0095,P0185,2026-06-01,250.97,250.0
E00300,C0039,P0313,2025-07-01,4032.5,25000.0
E00300,C0039,P0313,2025-08-01,8727.5,25000.0
E00300,C0039,P0313,2025-09-01,18260.0,25000.0
E00300,C0039,P0313,2025-10-01,16662.5,25000.0
E00300,C0039,P0313,2025-11-01,15585.0,25000.0
E00300,C0039,P0313,2025-12-01,19537.5,25000.0
E00300,C0039,P0313,2026-01-01,22635.0,25000.0
E00300,C0039,P0313,2026-02-01,16882.5,25000.0
E00300,C0039,P0313,2026-03-01,16755.0,25000.0
E00300,C0039,P0313,2026-04-01,23272.5,25000.0
E00300,C0039,P0313,2026-05-01,19597.5,25000.0
E00300,C0039,P0313,2026-06-01,16672.5,25000.0
E00301,C0076,P0219,2025-07-01,1.77,10.0
E00301,C0076,P0219,2025-08-01,5.13,10.0
E00301,C0076,P0219,2025-09-01,4.45,10.0
E00301,C0076,P0219,2025-10-01,8.19,10.0
E00301,C0076,P0219,2025-11-01,9.96,10.0
E00301,C0076,P0219,2025-12-01,6.95,10.0
E00301,C0076,P0219,2026-01-01,8.72,10.0
E00301,C0076,P0219,2026-02-01,6.76,10.0
E00301,C0076,P0219,2026-03-01,10.07,10.0
E00301,C0076,P0219,2026-04-01,7.39,10.0
E00301,C0076,P0219,2026-05-01,7.91,10.0
E00301,C0076,P0219,2026-06-01,8.2,10.0
E00303,C0078,P0288,2025-06-01,5397.5,25000.0
E00303,C0078,P0288,2025-07-01,7607.5,25000.0
E00303,C0078,P0288,2025-08-01,13557.5,25000.0
E00303,C0078,P0288,2025-09-01,15007.5,25000.0
E00303,C0078,P0288,2025-10-01,17262.5,25000.0
E00303,C0078,P0288,2025-11-01,18892.5,25000.0
E00303,C0078,P0288,2025-12-01,16967.5,25000.0
E00303,C0078,P0288,2026-01-01,16865.0,25000.0
E00303,C0078,P0288,2026-02-01,23797.5,25000.0
E00303,C0078,P0288,2026-03-01,20395.0,25000.0
E00305,C0066,P0474,2025-08-01,3960.5,5000.0
E00305,C0066,P0474,2025-09-01,7373.0,5000.0
E00305,C0066,P0474,2025-10-01,7126.5,5000.0
E00305,C0066,P0474,2025-11-01,7291.0,5000.0
E00305,C0066,P0474,2025-12-01,6129.5,5000.0
E00305,C0066,P0474,2026-01-01,7426.0,5000.0
E00305,C0066,P0474,2026-02-01,6044.0,5000.0
E00305,C0066,P0474,2026-03-01,7143.5,5000.0
E00305,C0066,P0474,2026-04-01,6719.0,5000.0
E00305,C0066,P0474,2026-05-01,6041.0,5000.0
E00305,C0066,P0474,2026-06-01,6872.5,5000.0
E00305,C0066,P0474,2026-07-01,6890.5,5000.0
E00306,C0055,P0158,2025-11-01,342.4,500.0
E00306,C0055,P0158,2025-12-01,687.45,500.0
E00306,C0055,P0158,2026-01-01,669.65,500.0
E00306,C0055,P0158,2026-02-01,653.8,500.0
E00306,C0055,P0158,2026-03-01,782.3,500.0
E00306,C0055,P0158,2026-04-01,651.95,500.0
E00306,C0055,P0158,2026-05-01,631.6,500.0
E00306,C0055,P0158,2026-06-01,643.85,500.0
E00306,C0055,P0158,2026-07-01,717.1,500.0
E00306,C0055,P0158,2026-08-01,281.38,500.0
E00307,C0085,P0290,2025-06-01,8.92,50.0
E00307,C0085,P0290,2025-07-01,14.77,50.0
E00307,C0085,P0290,2025-08-01,21.25,50.0
E00307,C0085,P0290,2025-09-01,38.04,50.0
E00307,C0085,P0290,2025-10-01,41.41,50.0
E00307,C0085,P0290,2025-11-01,34.64,50.0
E00308,C0056,P0385,2025-06-01,154.2,1000.0
E00308,C0056,P0385,2025-07-01,318.5,1000.0
E00308,C0056,P0385,2025-08-01,614.7,1000.0
E00308,C0056,P0385,2025-09-01,669.0,1000.0
E00308,C0056,P0385,2025-10-01,692.9,1000.0
E00308,C0056,P0385,2025-11-01,835.1,1000.0
E00308,C0056,P0385,2025-12-01,971.6,1000.0
E00308,C0056,P0385,2026-01-01,968.7,1000.0
E00308,C0056,P0385,2026-02-01,694.6,1000.0
E00308,C0056,P0385,2026-03-01,673.6,1000.0
E00308,C0056,P0385,2026-04-01,689.9,1000.0
E00308,C0056,P0385,2026-05-01,708.0,1000.0
E00309,C0015,P0334,2025-07-01,1012.5,5000.0
E00309,C0015,P0334,2025-08-01,2207.5,5000.0
E00309,C0015,P0334,2025-09-01,3325.0,5000.0
E00309,C0015,P0334,2025-10-01,3294.5,5000.0
E00309,C0015,P0334,2025-11-01,3564.5,5000.0
E00309,C0015,P0334,2025-12-01,4148.0,5000.0
E00309,C0015,P0334,2026-01-01,3075.0,5000.0
E00309,C0015,P0334,2026-02-01,4424.5,5000.0
E00309,C0015,P0334,2026-03-01,4420.5,5000.0
E00309,C0015,P0334,2026-04-01,3261.5,5000.0
E00309,C0015,P0334,2026-05-01,4134.5,5000.0
E00309,C0015,P0334,2026-06-01,3903.5,5000.0
E00310,C0007,P0018,2025-11-01,1530.61,400.0
E00310,C0007,P0018,2025-12-01,1427.97,400.0
E00310,C0007,P0018,2026-01-01,1425.58,400.0
E00310,C0007,P0018,2026-07-01,1.63,400.0
E00311,C0096,P0331,2025-10-01,3.91,20.0
E00311,C0096,P0331,2025-11-01,8.77,20.0
E00311,C0096,P0331,2025-12-01,14.31,20.0
E00311,C0096,P0331,2026-01-01,15.94,20.0
E00311,C0096,P0331,2026-02-01,16.98,20.0
E00311,C0096,P0331,2026-03-01,17.67,20.0
E00311,C0096,P0331,2026-04-01,13.73,20.0
E00311,C0096,P0331,2026-05-01,16.7,20.0
E00311,C0096,P0331,2026-06-01,15.99,20.0
E00311,C0096,P0331,2026-07-01,10.69,20.0
E00311,C0096,P0331,2026-08-01,8.36,20.0
E00312,C0050,P0309,2025-07-01,17.95,100.0
E00312,C0050,P0309,2025-08-01,34.49,100.0
E00312,C0050,P0309,2025-09-01,45.45,100.0
E00312,C0050,P0309,2025-10-01,78.9,100.0
E00312,C0050,P0309,2025-11-01,93.67,100.0
E00312,C0050,P0309,2025-12-01,77.8,100.0
E00312,C0050,P0309,2026-01-01,77.2,100.0
E00312,C0050,P0309,2026-02-01,85.05,100.0
E00312,C0050,P0309,2026-03-01,72.79,100.0
E00312,C0050,P0309,2026-04-01,84.84,100.0
E00312,C0050,P0309,2026-05-01,78.7,100.0
E00312,C0050,P0309,2026-06-01,66.54,100.0
E00314,C0085,P0219,2025-06-01,734.8,4000.0
E00314,C0085,P0219,2025-07-01,1226.0,4000.0
E00314,C0085,P0219,2025-08-01,2176.4,4000.0
E00314,C0085,P0219,2025-09-01,2792.4,4000.0
E00314,C0085,P0219,2025-10-01,4099.6,4000.0
E00314,C0085,P0219,2025-11-01,3162.8,4000.0
E00314,C0085,P0219,2025-12-01,3082.4,4000.0
E00314,C0085,P0219,2026-01-01,2734.8,4000.0
E00314,C0085,P0219,2026-02-01,4166.8,4000.0
E00315,C0024,P0376,2025-08-01,1480.0,10000.0
E00315,C0024,P0376,2025-09-01,3550.0,10000.0
E00315,C0024,P0376,2025-10-01,3987.0,10000.0
E00315,C0024,P0376,2025-11-01,8764.0,10000.0
E00315,C0024,P0376,2025-12-01,6227.0,10000.0
E00315,C0024,P0376,2026-01-01,7890.0,10000.0
E00315,C0024,P0376,2026-02-01,7192.0,10000.0
E00315,C0024,P0376,2026-03-01,7771.0,10000.0
E00315,C0024,P0376,2026-04-01,6860.0,10000.0
E00315,C0024,P0376,2026-05-01,9030.0,10000.0
E00315,C0024,P0376,2026-06-01,9797.0,10000.0
E00315,C0024,P0376,2026-07-01,7548.0,10000.0
E00317,C0019,P0204,2025-06-01,84.52,400.0
E00317,C0019,P0204,2025-07-01,172.72,400.0
E00317,C0019,P0204,2025-08-01,255.24,400.0
E00317,C0019,P0204,2025-09-01,337.36,400.0
E00317,C0019,P0204,2025-10-01,363.6,400.0
E00317,C0019,P0204,2025-11-01,293.8,400.0
E00317,C0019,P0204,2025-12-01,315.12,400.0
E00317,C0019,P0204,2026-01-01,304.4,400.0
E00317,C0019,P0204,2026-02-01,233.8,400.0
E00317,C0019,P0204,2026-03-01,215.08,400.0
